FASCRPFOLCRP20150600001,701190085251,456
FASCRPFOLCRP20150600002,701192900002,456
FASCRPFOLCRP20150600003,701199528434,456
FASCRPFOLCRP20150600004,701199774491,456
FASCRPFOLCRP20150600005,701194018068,456
FASCRPFOLCRP20150600006,701197836599,456
FASCRPFOLCRP20150600007,701190166556,456
FASCRPFOLCRP20150600008,701194154756,456
FASCRPFOLCRP20150600009,701190422090,456
FASCRPFOLCRP20150600010,701198298732,456
FASCRPFOLCRP20150600011,701192235839,456
FASCRPFOLCRP20150600012,701190532179,456
FASCRPFOLCRP20150600013,701195507358,456
FASCRPFOLCRP20150600014,701195561488,456
FASCRPFOLCRP20150600015,701196003365,456
FASCRPFOLCRP20150600016,701195890903,456
FASCRPFOLCRP20150600017,701194968387,456
FASCRPFOLCRP20150600018,701195436202,456
FASCRPFOLCRP20150600019,701199279822,456
FASCRPFOLCRP20150600020,701198605696,456
FASCRPFOLCRP20150600021,701193078816,456
FASCRPFOLCRP20150600022,701196654720,456
FASCRPFOLCRP20150600023,701194193705,456
FASCRPFOLCRP20150600024,701195484285,456
FASCRPFOLCRP20150600025,701197571626,456
FASCRPFOLCRP20150600026,701197154076,456
FASCRPFOLCRP20150600027,701191979460,456
FASCRPFOLCRP20150600028,701193549477,456
FASCRPFOLCRP20150600029,701194169374,456
FASCRPFOLCRP20150600030,701198850342,456
FASCRPFOLCRP20150600031,701199677603,456
FASCRPFOLCRP20150600032,701197757365,456
FASCRPFOLCRP20150600033,701196564564,456
FASCRPFOLCRP20150600034,701193934018,456
FASCRPFOLCRP20150600035,701199760219,456
FASCRPFOLCRP20150600036,701197775185,456
FASCRPFOLCRP20150600037,701199161277,456
FASCRPFOLCRP20150600038,701190759194,456
FASCRPFOLCRP20150600039,701199549711,456
FASCRPFOLCRP20150600040,701191657736,456
FASCRPFOLCRP20150600041,701198596531,456
FASCRPFOLCRP20150600042,701196760709,456
FASCRPFOLCRP20150600043,701192463563,456
FASCRPFOLCRP20150600044,701197997219,456
FASCRPFOLCRP20150600045,701193723692,456
FASCRPFOLCRP20150600046,701195335453,456
FASCRPFOLCRP20150600047,701196718988,456
FASCRPFOLCRP20150600048,701194577337,456
FASCRPFOLCRP20150600049,701191024945,456
FASCRPFOLCRP20150600050,701194168566,456
FASCRPFOLCRP20150600051,701199776850,456
FASCRPFOLCRP20150600052,701191392292,456
FASCRPFOLCRP20150600053,701190183130,456
FASCRPFOLCRP20150600054,701198226824,456
FASCRPFOLCRP20150600055,701193912444,456
FASCRPFOLCRP20150600056,701199093926,456
FASCRPFOLCRP20150600057,701195613248,456
FASCRPFOLCRP20150600058,701195382588,456
FASCRPFOLCRP20150600059,701199922843,456
FASCRPFOLCRP20150600060,701197256103,456
FASCRPFOLCRP20150600061,701192170135,456
FASCRPFOLCRP20150600062,701195982577,456
FASCRPFOLCRP20150600063,701199847057,456
FASCRPFOLCRP20150600064,701190337546,456
FASCRPFOLCRP20150600065,701192386848,456
FASCRPFOLCRP20150600066,701196424389,456
FASCRPFOLCRP20150600067,701194306182,456
FASCRPFOLCRP20150600068,701192355702,456
FASCRPFOLCRP20150600069,701194901479,456
FASCRPFOLCRP20150600070,701190486004,456
FASCRPFOLCRP20150600071,701196305455,456
FASCRPFOLCRP20150600072,701199881890,456
FASCRPFOLCRP20150600073,701194457381,456
FASCRPFOLCRP20150600074,701193384768,456
FASCRPFOLCRP20150600075,701195730927,456
FASCRPFOLCRP20150600076,701198157383,456
FASCRPFOLCRP20150600077,701196037454,456
FASCRPFOLCRP20150600078,701197675260,456
FASCRPFOLCRP20150600079,701195639458,456
FASCRPFOLCRP20150600080,701197960373,456
FASCRPFOLCRP20150600081,701195695716,456
FASCRPFOLCRP20150600082,701192574971,456
FASCRPFOLCRP20150600083,701190942071,456
FASCRPFOLCRP20150600084,701194756907,456
FASCRPFOLCRP20150600085,701195793735,456
FASCRPFOLCRP20150600086,701198698501,456
FASCRPFOLCRP20150600087,701190155278,456
FASCRPFOLCRP20150600088,701199139364,456
FASCRPFOLCRP20150600089,701193564021,456
FASCRPFOLCRP20150600090,701190591720,456
FASCRPFOLCRP20150600091,701193352773,456
FASCRPFOLCRP20150600092,701194753490,456
FASCRPFOLCRP20150600093,701196634433,456
FASCRPFOLCRP20150600094,701199742571,456
FASCRPFOLCRP20150600095,701195391068,456
FASCRPFOLCRP20150600096,701193911198,456
FASCRPFOLCRP20150600097,701196228756,456
FASCRPFOLCRP20150600098,701195928802,456
FASCRPFOLCRP20150600099,701197762514,456
FASCRPFOLCRP20150600100,701192147380,456
FASCRPFOLCRP20150600101,701191711400,456
FASCRPFOLCRP20150600102,701193838250,456
FASCRPFOLCRP20150600103,701191461196,456
FASCRPFOLCRP20150600104,701191942716,456
FASCRPFOLCRP20150600105,701193110320,456
FASCRPFOLCRP20150600106,701197860730,456
FASCRPFOLCRP20150600107,701194512748,456
FASCRPFOLCRP20150600108,701194275718,456
FASCRPFOLCRP20150600109,701191968752,456
FASCRPFOLCRP20150600110,701193981308,456
FASCRPFOLCRP20150600111,701192500299,456
FASCRPFOLCRP20150600112,701192303363,456
FASCRPFOLCRP20150600113,701199804074,456
FASCRPFOLCRP20150600114,701194236553,456
FASCRPFOLCRP20150600115,701198555883,456
FASCRPFOLCRP20150600116,701191103467,456
FASCRPFOLCRP20150600117,701192084278,456
FASCRPFOLCRP20150600118,701194634351,456
FASCRPFOLCRP20150600119,701199345631,456
FASCRPFOLCRP20150600120,701198000013,456
FASCRPFOLCRP20150600121,701196182243,456
FASCRPFOLCRP20150600122,701195552784,456
FASCRPFOLCRP20150600123,701194579580,456
FASCRPFOLCRP20150600124,701190898992,456
FASCRPFOLCRP20150600125,701197574281,456
FASCRPFOLCRP20150600126,701198559471,456
FASCRPFOLCRP20150600127,701193702951,456
FASCRPFOLCRP20150600128,701194216951,456
FASCRPFOLCRP20150600129,701190394372,456
FASCRPFOLCRP20150600130,701194015718,456
FASCRPFOLCRP20150600131,701198790316,456
FASCRPFOLCRP20150600132,701194625730,456
FASCRPFOLCRP20150600133,701193397653,456
FASCRPFOLCRP20150600134,701196547874,456
FASCRPFOLCRP20150600135,701196438926,456
FASCRPFOLCRP20150600136,701196742764,456
FASCRPFOLCRP20150600137,701191316085,456
FASCRPFOLCRP20150600138,701198219365,456
FASCRPFOLCRP20150600139,701192949827,456
FASCRPFOLCRP20150600140,701193516229,456
FASCRPFOLCRP20150600141,701190686751,456
FASCRPFOLCRP20150600142,701191393175,456
FASCRPFOLCRP20150600143,701197068896,456
FASCRPFOLCRP20150600144,701199345128,456
FASCRPFOLCRP20150600145,701194326719,456
FASCRPFOLCRP20150600146,701196645207,456
FASCRPFOLCRP20150600147,701198602297,456
FASCRPFOLCRP20150600148,701195844652,456
FASCRPFOLCRP20150600149,701191783615,456
FASCRPFOLCRP20150600150,701193490110,456
FASCRPFOLCRP20150600151,701195853166,456
FASCRPFOLCRP20150600152,701196712593,456
FASCRPFOLCRP20150600153,701195842011,456
FASCRPFOLCRP20150600154,701198285622,456
FASCRPFOLCRP20150600155,701193878793,456
FASCRPFOLCRP20150600156,701190577257,456
FASCRPFOLCRP20150600157,701199413926,456
FASCRPFOLCRP20150600158,701195545689,456
FASCRPFOLCRP20150600159,701196011434,456
FASCRPFOLCRP20150600160,701199458129,456
FASCRPFOLCRP20150600161,701196203700,456
FASCRPFOLCRP20150600162,701199162945,456
FASCRPFOLCRP20150600163,701198249214,456
FASCRPFOLCRP20150600164,701190501281,456
FASCRPFOLCRP20150600165,701196948775,456
FASCRPFOLCRP20150600166,701190228190,456
FASCRPFOLCRP20150600167,701195891695,456
FASCRPFOLCRP20150600168,701193535443,456
FASCRPFOLCRP20150600169,701196291747,456
FASCRPFOLCRP20150600170,701191553521,456
FASCRPFOLCRP20150600171,701190299969,456
FASCRPFOLCRP20150600172,701197545133,456
FASCRPFOLCRP20150600173,701199735856,456
FASCRPFOLCRP20150600174,701197628525,456
FASCRPFOLCRP20150600175,701191630337,456
FASCRPFOLCRP20150600176,701195020030,456
FASCRPFOLCRP20150600177,701195329902,456
FASCRPFOLCRP20150600178,701195941573,456
FASCRPFOLCRP20150600179,701193413708,456
FASCRPFOLCRP20150600180,701191512329,456
FASCRPFOLCRP20150600181,701190709199,456
FASCRPFOLCRP20150600182,701195622348,456
FASCRPFOLCRP20150600183,701195243038,456
FASCRPFOLCRP20150600184,701195979854,456
FASCRPFOLCRP20150600185,701194410570,456
FASCRPFOLCRP20150600186,701194869270,456
FASCRPFOLCRP20150600187,701198589320,456
FASCRPFOLCRP20150600188,701190519739,456
FASCRPFOLCRP20150600189,701194608462,456
FASCRPFOLCRP20150600190,701198142609,456
FASCRPFOLCRP20150600191,701199238893,456
FASCRPFOLCRP20150600192,701193237453,456
FASCRPFOLCRP20150600193,701192988502,456
FASCRPFOLCRP20150600194,701190861073,456
FASCRPFOLCRP20150600195,701194316371,456
FASCRPFOLCRP20150600196,701197005245,456
FASCRPFOLCRP20150600197,701198373790,456
FASCRPFOLCRP20150600198,701194878735,456
FASCRPFOLCRP20150600199,701199838171,456
FASCRPFOLCRP20150600200,701195267870,456
FASCRPFOLCRP20150600201,701199749345,456
FASCRPFOLCRP20150600202,701196062056,456
FASCRPFOLCRP20150600203,701198488465,456
FASCRPFOLCRP20150600204,701193674622,456
FASCRPFOLCRP20150600205,701198675111,456
FASCRPFOLCRP20150600206,701193712091,456
FASCRPFOLCRP20150600207,701195743573,456
FASCRPFOLCRP20150600208,701199742225,456
FASCRPFOLCRP20150600209,701193624684,456
FASCRPFOLCRP20150600210,701198171798,456
FASCRPFOLCRP20150600211,701197894408,456
FASCRPFOLCRP20150600212,701194825041,456
FASCRPFOLCRP20150600213,701192939356,456
FASCRPFOLCRP20150600214,701193152785,456
FASCRPFOLCRP20150600215,701190927882,456
FASCRPFOLCRP20150600216,701198416417,456
FASCRPFOLCRP20150600217,701198163415,456
FASCRPFOLCRP20150600218,701196477882,456
FASCRPFOLCRP20150600219,701194609932,456
FASCRPFOLCRP20150600220,701197079091,456
FASCRPFOLCRP20150600221,701198343603,456
FASCRPFOLCRP20150600222,701190467335,456
FASCRPFOLCRP20150600223,701198055843,456
FASCRPFOLCRP20150600224,701190226475,456
FASCRPFOLCRP20150600225,701190313935,456
FASCRPFOLCRP20150600226,701192931841,456
FASCRPFOLCRP20150600227,701196089067,456
FASCRPFOLCRP20150600228,701199342422,456
FASCRPFOLCRP20150600229,701199948806,456
FASCRPFOLCRP20150600230,701193777078,456
FASCRPFOLCRP20150600231,701191358814,456
FASCRPFOLCRP20150600232,701192154055,456
FASCRPFOLCRP20150600233,701196302999,456
FASCRPFOLCRP20150600234,701197987798,456
FASCRPFOLCRP20150600235,701199902589,456
FASCRPFOLCRP20150600236,701193514935,456
FASCRPFOLCRP20150600237,701197689725,456
FASCRPFOLCRP20150600238,701193699249,456
FASCRPFOLCRP20150600239,701198705710,456
FASCRPFOLCRP20150600240,701195070142,456
FASCRPFOLCRP20150600241,701195063840,456
FASCRPFOLCRP20150600242,701194061308,456
FASCRPFOLCRP20150600243,701190085665,456
FASCRPFOLCRP20150600244,701192029331,456
FASCRPFOLCRP20150600245,701198800024,456
FASCRPFOLCRP20150600246,701191805046,456
FASCRPFOLCRP20150600247,701191011934,456
FASCRPFOLCRP20150600248,701194907104,456
FASCRPFOLCRP20150600249,701194917137,456
FASCRPFOLCRP20150600250,701194439850,456
FASCRPFOLCRP20150600251,701190138779,456
FASCRPFOLCRP20150600252,701191022774,456
FASCRPFOLCRP20150600253,701195116416,456
FASCRPFOLCRP20150600254,701199451231,456
FASCRPFOLCRP20150600255,701190783699,456
FASCRPFOLCRP20150600256,701191000002,456
FASCRPFOLCRP20150600257,701190222011,456
FASCRPFOLCRP20150600258,701191091803,456
FASCRPFOLCRP20150600259,701197398012,456
FASCRPFOLCRP20150600260,701193715664,456
FASCRPFOLCRP20150600261,701194135367,456
FASCRPFOLCRP20150600262,701193221192,456
FASCRPFOLCRP20150600263,701194645316,456
FASCRPFOLCRP20150600264,701199781280,456
FASCRPFOLCRP20150600265,701191854762,456
FASCRPFOLCRP20150600266,701194818129,456
FASCRPFOLCRP20150600267,701199288518,456
FASCRPFOLCRP20150600268,701198221932,456
FASCRPFOLCRP20150600269,701191969610,456
FASCRPFOLCRP20150600270,701197054805,456
FASCRPFOLCRP20150600271,701197285169,456
FASCRPFOLCRP20150600272,701194668920,456
FASCRPFOLCRP20150600273,701191779126,456
FASCRPFOLCRP20150600274,701194291681,456
FASCRPFOLCRP20150600275,701199542260,456
FASCRPFOLCRP20150600276,701195190759,456
FASCRPFOLCRP20150600277,701199556856,456
FASCRPFOLCRP20150600278,701197767778,456
FASCRPFOLCRP20150600279,701194814128,456
FASCRPFOLCRP20150600280,701191737702,456
FASCRPFOLCRP20150600281,701195793792,456
FASCRPFOLCRP20150600282,701195009744,456
FASCRPFOLCRP20150600283,701192191750,456
FASCRPFOLCRP20150600284,701193226381,456
FASCRPFOLCRP20150600285,701193291682,456
FASCRPFOLCRP20150600286,701197695490,456
FASCRPFOLCRP20150600287,701190407307,456
FASCRPFOLCRP20150600288,701199439616,456
FASCRPFOLCRP20150600289,701194840396,456
FASCRPFOLCRP20150600290,701199698609,456
FASCRPFOLCRP20150600291,701190741481,456
FASCRPFOLCRP20150600292,701196784956,456
FASCRPFOLCRP20150600293,701190786304,456
FASCRPFOLCRP20150600294,701191914475,456
FASCRPFOLCRP20150600295,701198121173,456
FASCRPFOLCRP20150600296,701199608723,456
FASCRPFOLCRP20150600297,701199100747,456
FASCRPFOLCRP20150600298,701190799711,456
FASCRPFOLCRP20150600299,701191546665,456
FASCRPFOLCRP20150600300,701199789994,456
FASCRPFOLCRP20150600301,701196239555,456
FASCRPFOLCRP20150600302,701197696878,456
FASCRPFOLCRP20150600303,701190273931,456
FASCRPFOLCRP20150600304,701198638911,456
FASCRPFOLCRP20150600305,701192930793,456
FASCRPFOLCRP20150600306,701193644948,456
FASCRPFOLCRP20150600307,701197250882,456
FASCRPFOLCRP20150600308,701192167966,456
FASCRPFOLCRP20150600309,701195826808,456
FASCRPFOLCRP20150600310,701197066494,456
FASCRPFOLCRP20150600311,701192387515,456
FASCRPFOLCRP20150600312,701195170520,456
FASCRPFOLCRP20150600313,701192037433,456
FASCRPFOLCRP20150600314,701191169591,456
FASCRPFOLCRP20150600315,701196929486,456
FASCRPFOLCRP20150600316,701193286617,456
FASCRPFOLCRP20150600317,701196895406,456
FASCRPFOLCRP20150600318,701196537057,456
FASCRPFOLCRP20150600319,701196669611,456
FASCRPFOLCRP20150600320,701190045701,456
FASCRPFOLCRP20150600321,701193976084,456
FASCRPFOLCRP20150600322,701194823814,456
FASCRPFOLCRP20150600323,701195928562,456
FASCRPFOLCRP20150600324,701194521723,456
FASCRPFOLCRP20150600325,701199969059,456
FASCRPFOLCRP20150600326,701191602013,456
FASCRPFOLCRP20150600327,701198066691,456
FASCRPFOLCRP20150600328,701196800430,456
FASCRPFOLCRP20150600329,701191909764,456
FASCRPFOLCRP20150600330,701195317733,456
FASCRPFOLCRP20150600331,701191877490,456
FASCRPFOLCRP20150600332,701193243196,456
FASCRPFOLCRP20150600333,701195066884,456
FASCRPFOLCRP20150600334,701198899265,456
FASCRPFOLCRP20150600335,701196619848,456
FASCRPFOLCRP20150600336,701198518477,456
FASCRPFOLCRP20150600337,701196880275,456
FASCRPFOLCRP20150600338,701198245436,456
FASCRPFOLCRP20150600339,701197903159,456
FASCRPFOLCRP20150600340,701199499073,456
FASCRPFOLCRP20150600341,701191868325,456
FASCRPFOLCRP20150600342,701193327726,456
FASCRPFOLCRP20150600343,701196610151,456
FASCRPFOLCRP20150600344,701196818051,456
FASCRPFOLCRP20150600345,701198637483,456
FASCRPFOLCRP20150600346,701192071911,456
FASCRPFOLCRP20150600347,701196616695,456
FASCRPFOLCRP20150600348,701199448245,456
FASCRPFOLCRP20150600349,701192709619,456
FASCRPFOLCRP20150600350,701197501805,456
FASCRPFOLCRP20150600351,701193944553,456
FASCRPFOLCRP20150600352,701196888633,456
FASCRPFOLCRP20150600353,701198959697,456
FASCRPFOLCRP20150600354,701193814236,456
FASCRPFOLCRP20150600355,701196277548,456
FASCRPFOLCRP20150600356,701195206357,456
FASCRPFOLCRP20150600357,701196523669,456
FASCRPFOLCRP20150600358,701195325181,456
FASCRPFOLCRP20150600359,701197931176,456
FASCRPFOLCRP20150600360,701196500360,456
FASCRPFOLCRP20150600361,701199369631,456
FASCRPFOLCRP20150600362,701193487876,456
FASCRPFOLCRP20150600363,701195958510,456
FASCRPFOLCRP20150600364,701197032843,456
FASCRPFOLCRP20150600365,701196067758,456
FASCRPFOLCRP20150600366,701196149747,456
FASCRPFOLCRP20150600367,701197641205,456
FASCRPFOLCRP20150600368,701190762438,456
FASCRPFOLCRP20150600369,701196231602,456
FASCRPFOLCRP20150600370,701194741479,456
FASCRPFOLCRP20150600371,701194077700,456
FASCRPFOLCRP20150600372,701198862495,456
FASCRPFOLCRP20150600373,701194707330,456
FASCRPFOLCRP20150600374,701193839373,456
FASCRPFOLCRP20150600375,701190543069,456
FASCRPFOLCRP20150600376,701196374279,456
FASCRPFOLCRP20150600377,701193461392,456
FASCRPFOLCRP20150600378,701191700015,456
FASCRPFOLCRP20150600379,701199255368,456
FASCRPFOLCRP20150600380,701192306341,456
FASCRPFOLCRP20150600381,701192858952,456
FASCRPFOLCRP20150600382,701199122840,456
FASCRPFOLCRP20150600383,701193860833,456
